NULL
NULL
NULL
NULL
NULL
NULL
NULL

No pre-processing
Resampling: Cross-Validated (10 fold) 
Summary of sample sizes: 4500, 4500, 4500, 4500, 4500, 4500, ... 
Resampling results across tuning parameters:

  alpha      lambda       RMSE       Rsquared      MAE      
  0.5202020  0.257624242  0.9996423           NaN  0.8008347
  0.5202020  0.262673737  0.9996423           NaN  0.8008347
  0.5202020  0.267723232  0.9996423           NaN  0.8008347
  0.5202020  0.272772727  0.9996423           NaN  0.8008347
  0.5202020  0.277822222  0.9996423           NaN  0.8008347
  0.5202020  0.282871717  0.9996423           NaN  0.8008347
  0.5202020  0.287921212  0.9996423           NaN  0.8008347
  0.5202020  0.292970707  0.9996423           NaN  0.8008347
  0.5202020  0.298020202  0.9996423           NaN  0.8008347
  0.5202020  0.303069697  0.9996423           NaN  0.8008347
  0.5202020  0.308119192  0.9996423           NaN  0.8008347
  0.5202020  0.313168687  0.9996423           NaN  0.8008347
  0.5202020  0.318218182  0.9996423           NaN  0.8008347
  0.5202020  0.323267677  0.9996423           NaN  0.8008347
  0.5202020  0.328317172  0.9996423           NaN  0.8008347
  0.5202020  0.333366667  0.9996423           NaN  0.8008347
  0.5202020  0.338416162  0.9996423           NaN  0.8008347
  0.5202020  0.343465657  0.9996423           NaN  0.8008347
  0.5202020  0.348515152  0.9996423           NaN  0.8008347
  0.5202020  0.353564646  0.9996423           NaN  0.8008347
  0.5202020  0.358614141  0.9996423           NaN  0.8008347
  0.5202020  0.363663636  0.9996423           NaN  0.8008347
  0.5202020  0.368713131  0.9996423           NaN  0.8008347
  0.5202020  0.373762626  0.9996423           NaN  0.8008347
  0.5202020  0.378812121  0.9996423           NaN  0.8008347
  0.5202020  0.383861616  0.9996423           NaN  0.8008347
  0.5202020  0.388911111  0.9996423           NaN  0.8008347
  0.5202020  0.393960606  0.9996423           NaN  0.8008347
  0.5202020  0.399010101  0.9996423           NaN  0.8008347
  0.5202020  0.404059596  0.9996423           NaN  0.8008347
  0.5202020  0.409109091  0.9996423           NaN  0.8008347
  0.5202020  0.414158586  0.9996423           NaN  0.8008347
  0.5202020  0.419208081  0.9996423           NaN  0.8008347
  0.5202020  0.424257576  0.9996423           NaN  0.8008347
  0.5202020  0.429307071  0.9996423           NaN  0.8008347
  0.5202020  0.434356566  0.9996423           NaN  0.8008347
  0.5202020  0.439406061  0.9996423           NaN  0.8008347
  0.5202020  0.444455556  0.9996423           NaN  0.8008347
  0.5202020  0.449505051  0.9996423           NaN  0.8008347
  0.5202020  0.454554545  0.9996423           NaN  0.8008347
  0.5202020  0.459604040  0.9996423           NaN  0.8008347
  0.5202020  0.464653535  0.9996423           NaN  0.8008347
  0.5202020  0.469703030  0.9996423           NaN  0.8008347
  0.5202020  0.474752525  0.9996423           NaN  0.8008347
  0.5202020  0.479802020  0.9996423           NaN  0.8008347
  0.5202020  0.484851515  0.9996423           NaN  0.8008347
  0.5202020  0.489901010  0.9996423           NaN  0.8008347
  0.5202020  0.494950505  0.9996423           NaN  0.8008347
  0.5202020  0.500000000  0.9996423           NaN  0.8008347
  0.5252525  0.000100000  1.0155151  0.0100352312  0.8122768
  0.5252525  0.005149495  1.0088596  0.0105103973  0.8071489
  0.5252525  0.010198990  1.0038594  0.0109450271  0.8034936
  0.5252525  0.015248485  1.0005662  0.0110083104  0.8010948
  0.5252525  0.020297980  0.9984191  0.0109998739  0.7993851
  0.5252525  0.025347475  0.9970451  0.0111336403  0.7984466
  0.5252525  0.030396970  0.9960852  0.0113881437  0.7979359
  0.5252525  0.035446465  0.9954808  0.0117957582  0.7976997
  0.5252525  0.040495960  0.9952577  0.0121482356  0.7976332
  0.5252525  0.045545455  0.9954755  0.0120184651  0.7979589
  0.5252525  0.050594949  0.9960842  0.0110011587  0.7985074
  0.5252525  0.055644444  0.9968327  0.0096132733  0.7991026
  0.5252525  0.060693939  0.9975921  0.0080827657  0.7996803
  0.5252525  0.065743434  0.9982107  0.0068348607  0.8001127
  0.5252525  0.070792929  0.9986794  0.0058059273  0.8004061
  0.5252525  0.075842424  0.9990310  0.0047968272  0.8006161
  0.5252525  0.080891919  0.9992970  0.0035390562  0.8007645
  0.5252525  0.085941414  0.9994724  0.0023003985  0.8008447
  0.5252525  0.090990909  0.9995471  0.0018906294  0.8008498
  0.5252525  0.096040404  0.9995953  0.0018728321  0.8008451
  0.5252525  0.101089899  0.9996321  0.0015754012  0.8008539
  0.5252525  0.106139394  0.9996616  0.0015934799  0.8008538
  0.5252525  0.111188889  0.9996652  0.0006059241  0.8008565
  0.5252525  0.116238384  0.9996537  0.0001282600  0.8008460
  0.5252525  0.121287879  0.9996450  0.0001282600  0.8008384
  0.5252525  0.126337374  0.9996423           NaN  0.8008347
  0.5252525  0.131386869  0.9996423           NaN  0.8008347
  0.5252525  0.136436364  0.9996423           NaN  0.8008347
  0.5252525  0.141485859  0.9996423           NaN  0.8008347
  0.5252525  0.146535354  0.9996423           NaN  0.8008347
  0.5252525  0.151584848  0.9996423           NaN  0.8008347
  0.5252525  0.156634343  0.9996423           NaN  0.8008347
  0.5252525  0.161683838  0.9996423           NaN  0.8008347
  0.5252525  0.166733333  0.9996423           NaN  0.8008347
  0.5252525  0.171782828  0.9996423           NaN  0.8008347
  0.5252525  0.176832323  0.9996423           NaN  0.8008347
  0.5252525  0.181881818  0.9996423           NaN  0.8008347
  0.5252525  0.186931313  0.9996423           NaN  0.8008347
  0.5252525  0.191980808  0.9996423           NaN  0.8008347
  0.5252525  0.197030303  0.9996423           NaN  0.8008347
  0.5252525  0.202079798  0.9996423           NaN  0.8008347
  0.5252525  0.207129293  0.9996423           NaN  0.8008347
  0.5252525  0.212178788  0.9996423           NaN  0.8008347
  0.5252525  0.217228283  0.9996423           NaN  0.8008347
  0.5252525  0.222277778  0.9996423           NaN  0.8008347
  0.5252525  0.227327273  0.9996423           NaN  0.8008347
  0.5252525  0.232376768  0.9996423           NaN  0.8008347
  0.5252525  0.237426263  0.9996423           NaN  0.8008347
  0.5252525  0.242475758  0.9996423           NaN  0.8008347
  0.5252525  0.247525253  0.9996423           NaN  0.8008347
  0.5252525  0.252574747  0.9996423           NaN  0.8008347
  0.5252525  0.257624242  0.9996423           NaN  0.8008347
  0.5252525  0.262673737  0.9996423           NaN  0.8008347
  0.5252525  0.267723232  0.9996423           NaN  0.8008347
  0.5252525  0.272772727  0.9996423           NaN  0.8008347
  0.5252525  0.277822222  0.9996423           NaN  0.8008347
  0.5252525  0.282871717  0.9996423           NaN  0.8008347
  0.5252525  0.287921212  0.9996423           NaN  0.8008347
  0.5252525  0.292970707  0.9996423           NaN  0.8008347
  0.5252525  0.298020202  0.9996423           NaN  0.8008347
  0.5252525  0.303069697  0.9996423           NaN  0.8008347
  0.5252525  0.308119192  0.9996423           NaN  0.8008347
  0.5252525  0.313168687  0.9996423           NaN  0.8008347
  0.5252525  0.318218182  0.9996423           NaN  0.8008347
  0.5252525  0.323267677  0.9996423           NaN  0.8008347
  0.5252525  0.328317172  0.9996423           NaN  0.8008347
  0.5252525  0.333366667  0.9996423           NaN  0.8008347
  0.5252525  0.338416162  0.9996423           NaN  0.8008347
  0.5252525  0.343465657  0.9996423           NaN  0.8008347
  0.5252525  0.348515152  0.9996423           NaN  0.8008347
  0.5252525  0.353564646  0.9996423           NaN  0.8008347
  0.5252525  0.358614141  0.9996423           NaN  0.8008347
  0.5252525  0.363663636  0.9996423           NaN  0.8008347
  0.5252525  0.368713131  0.9996423           NaN  0.8008347
  0.5252525  0.373762626  0.9996423           NaN  0.8008347
  0.5252525  0.378812121  0.9996423           NaN  0.8008347
  0.5252525  0.383861616  0.9996423           NaN  0.8008347
  0.5252525  0.388911111  0.9996423           NaN  0.8008347
  0.5252525  0.393960606  0.9996423           NaN  0.8008347
  0.5252525  0.399010101  0.9996423           NaN  0.8008347
  0.5252525  0.404059596  0.9996423           NaN  0.8008347
  0.5252525  0.409109091  0.9996423           NaN  0.8008347
  0.5252525  0.414158586  0.9996423           NaN  0.8008347
  0.5252525  0.419208081  0.9996423           NaN  0.8008347
  0.5252525  0.424257576  0.9996423           NaN  0.8008347
  0.5252525  0.429307071  0.9996423           NaN  0.8008347
  0.5252525  0.434356566  0.9996423           NaN  0.8008347
  0.5252525  0.439406061  0.9996423           NaN  0.8008347
  0.5252525  0.444455556  0.9996423           NaN  0.8008347
  0.5252525  0.449505051  0.9996423           NaN  0.8008347
  0.5252525  0.454554545  0.9996423           NaN  0.8008347
  0.5252525  0.459604040  0.9996423           NaN  0.8008347
  0.5252525  0.464653535  0.9996423           NaN  0.8008347
  0.5252525  0.469703030  0.9996423           NaN  0.8008347
  0.5252525  0.474752525  0.9996423           NaN  0.8008347
  0.5252525  0.479802020  0.9996423           NaN  0.8008347
  0.5252525  0.484851515  0.9996423           NaN  0.8008347
  0.5252525  0.489901010  0.9996423           NaN  0.8008347
  0.5252525  0.494950505  0.9996423           NaN  0.8008347
  0.5252525  0.500000000  0.9996423           NaN  0.8008347
  0.5303030  0.000100000  1.0155153  0.0100352317  0.8122769
  0.5303030  0.005149495  1.0088040  0.0105158676  0.8071067
  0.5303030  0.010198990  1.0037819  0.0109513228  0.8034379
  0.5303030  0.015248485  1.0004928  0.0110086869  0.8010387
  0.5303030  0.020297980  0.9983505  0.0110099537  0.7993286
  0.5303030  0.025347475  0.9969925  0.0111409670  0.7984145
  0.5303030  0.030396970  0.9960395  0.0114120124  0.7979147
  0.5303030  0.035446465  0.9954505  0.0118269939  0.7976842
  0.5303030  0.040495960  0.9952630  0.0121536665  0.7976483
  0.5303030  0.045545455  0.9955116  0.0119721949  0.7979954
  0.5303030  0.050594949  0.9961555  0.0108669206  0.7985670
  0.5303030  0.055644444  0.9969127  0.0094650093  0.7991648
  0.5303030  0.060693939  0.9976726  0.0079270389  0.7997370
  0.5303030  0.065743434  0.9982752  0.0066897915  0.8001573
  0.5303030  0.070792929  0.9987291  0.0056627531  0.8004381
  0.5303030  0.075842424  0.9990779  0.0046302325  0.8006409
  0.5303030  0.080891919  0.9993313  0.0033393498  0.8007836
  0.5303030  0.085941414  0.9994923  0.0021578614  0.8008511
  0.5303030  0.090990909  0.9995582  0.0018227598  0.8008485
  0.5303030  0.096040404  0.9996035  0.0018531309  0.8008462
  0.5303030  0.101089899  0.9996387  0.0016155955  0.8008563
  0.5303030  0.106139394  0.9996648  0.0010083481  0.8008537
  0.5303030  0.111188889  0.9996619  0.0001282575  0.8008521
  0.5303030  0.116238384  0.9996516  0.0001282575  0.8008443
  0.5303030  0.121287879  0.9996433  0.0001897202  0.8008371
  0.5303030  0.126337374  0.9996423           NaN  0.8008347
  0.5303030  0.131386869  0.9996423           NaN  0.8008347
  0.5303030  0.136436364  0.9996423           NaN  0.8008347
  0.5303030  0.141485859  0.9996423           NaN  0.8008347
  0.5303030  0.146535354  0.9996423           NaN  0.8008347
  0.5303030  0.151584848  0.9996423           NaN  0.8008347
  0.5303030  0.156634343  0.9996423           NaN  0.8008347
  0.5303030  0.161683838  0.9996423           NaN  0.8008347
  0.5303030  0.166733333  0.9996423           NaN  0.8008347
  0.5303030  0.171782828  0.9996423           NaN  0.8008347
  0.5303030  0.176832323  0.9996423           NaN  0.8008347
  0.5303030  0.181881818  0.9996423           NaN  0.8008347
  0.5303030  0.186931313  0.9996423           NaN  0.8008347
  0.5303030  0.191980808  0.9996423           NaN  0.8008347
  0.5303030  0.197030303  0.9996423           NaN  0.8008347
  0.5303030  0.202079798  0.9996423           NaN  0.8008347
  0.5303030  0.207129293  0.9996423           NaN  0.8008347
  0.5303030  0.212178788  0.9996423           NaN  0.8008347
  0.5303030  0.217228283  0.9996423           NaN  0.8008347
  0.5303030  0.222277778  0.9996423           NaN  0.8008347
  0.5303030  0.227327273  0.9996423           NaN  0.8008347
  0.5303030  0.232376768  0.9996423           NaN  0.8008347
  0.5303030  0.237426263  0.9996423           NaN  0.8008347
  0.5303030  0.242475758  0.9996423           NaN  0.8008347
  0.5303030  0.247525253  0.9996423           NaN  0.8008347
  0.5303030  0.252574747  0.9996423           NaN  0.8008347
  0.5303030  0.257624242  0.9996423           NaN  0.8008347
  0.5303030  0.262673737  0.9996423           NaN  0.8008347
  0.5303030  0.267723232  0.9996423           NaN  0.8008347
  0.5303030  0.272772727  0.9996423           NaN  0.8008347
  0.5303030  0.277822222  0.9996423           NaN  0.8008347
  0.5303030  0.282871717  0.9996423           NaN  0.8008347
  0.5303030  0.287921212  0.9996423           NaN  0.8008347
  0.5303030  0.292970707  0.9996423           NaN  0.8008347
  0.5303030  0.298020202  0.9996423           NaN  0.8008347
  0.5303030  0.303069697  0.9996423           NaN  0.8008347
  0.5303030  0.308119192  0.9996423           NaN  0.8008347
  0.5303030  0.313168687  0.9996423           NaN  0.8008347
  0.5303030  0.318218182  0.9996423           NaN  0.8008347
  0.5303030  0.323267677  0.9996423           NaN  0.8008347
  0.5303030  0.328317172  0.9996423           NaN  0.8008347
  0.5303030  0.333366667  0.9996423           NaN  0.8008347
  0.5303030  0.338416162  0.9996423           NaN  0.8008347
  0.5303030  0.343465657  0.9996423           NaN  0.8008347
  0.5303030  0.348515152  0.9996423           NaN  0.8008347
  0.5303030  0.353564646  0.9996423           NaN  0.8008347
  0.5303030  0.358614141  0.9996423           NaN  0.8008347
  0.5303030  0.363663636  0.9996423           NaN  0.8008347
  0.5303030  0.368713131  0.9996423           NaN  0.8008347
  0.5303030  0.373762626  0.9996423           NaN  0.8008347
  0.5303030  0.378812121  0.9996423           NaN  0.8008347
  0.5303030  0.383861616  0.9996423           NaN  0.8008347
  0.5303030  0.388911111  0.9996423           NaN  0.8008347
  0.5303030  0.393960606  0.9996423           NaN  0.8008347
  0.5303030  0.399010101  0.9996423           NaN  0.8008347
  0.5303030  0.404059596  0.9996423           NaN  0.8008347
  0.5303030  0.409109091  0.9996423           NaN  0.8008347
  0.5303030  0.414158586  0.9996423           NaN  0.8008347
  0.5303030  0.419208081  0.9996423           NaN  0.8008347
  0.5303030  0.424257576  0.9996423           NaN  0.8008347
  0.5303030  0.429307071  0.9996423           NaN  0.8008347
  0.5303030  0.434356566  0.9996423           NaN  0.8008347
  0.5303030  0.439406061  0.9996423           NaN  0.8008347
  0.5303030  0.444455556  0.9996423           NaN  0.8008347
  0.5303030  0.449505051  0.9996423           NaN  0.8008347
  0.5303030  0.454554545  0.9996423           NaN  0.8008347
  0.5303030  0.459604040  0.9996423           NaN  0.8008347
  0.5303030  0.464653535  0.9996423           NaN  0.8008347
  0.5303030  0.469703030  0.9996423           NaN  0.8008347
  0.5303030  0.474752525  0.9996423           NaN  0.8008347
  0.5303030  0.479802020  0.9996423           NaN  0.8008347
  0.5303030  0.484851515  0.9996423           NaN  0.8008347
  0.5303030  0.489901010  0.9996423           NaN  0.8008347
  0.5303030  0.494950505  0.9996423           NaN  0.8008347
  0.5303030  0.500000000  0.9996423           NaN  0.8008347
  0.5353535  0.000100000  1.0155154  0.0100352322  0.8122770
  0.5353535  0.005149495  1.0087484  0.0105213593  0.8070647
  0.5353535  0.010198990  1.0037049  0.0109576132  0.8033826
  0.5353535  0.015248485  1.0004202  0.0110092049  0.8009820
  0.5353535  0.020297980  0.9982835  0.0110196158  0.7992738
  0.5353535  0.025347475  0.9969411  0.0111479799  0.7983834
  0.5353535  0.030396970  0.9959963  0.0114346540  0.7978947
  0.5353535  0.035446465  0.9954222  0.0118568707  0.7976695
  0.5353535  0.040495960  0.9952692  0.0121597234  0.7976647
  0.5353535  0.045545455  0.9955512  0.0119152012  0.7980341
  0.5353535  0.050594949  0.9962268  0.0107322761  0.7986255
  0.5353535  0.055644444  0.9969952  0.0093060939  0.7992296
  0.5353535  0.060693939  0.9977495  0.0077862503  0.7997916
  0.5353535  0.065743434  0.9983395  0.0065437574  0.8002015
  0.5353535  0.070792929  0.9987788  0.0055153053  0.8004696
  0.5353535  0.075842424  0.9991162  0.0044682318  0.8006602
  0.5353535  0.080891919  0.9993610  0.0031596052  0.8007982
  0.5353535  0.085941414  0.9995049  0.0020870151  0.8008535
  0.5353535  0.090990909  0.9995673  0.0017639996  0.8008481
  0.5353535  0.096040404  0.9996117  0.0018330114  0.8008475
  0.5353535  0.101089899  0.9996443  0.0016125899  0.8008564
  0.5353535  0.106139394  0.9996649  0.0009954059  0.8008545
  0.5353535  0.111188889  0.9996596  0.0001282550  0.8008504
  0.5353535  0.116238384  0.9996496  0.0001282550  0.8008426
  0.5353535  0.121287879  0.9996423           NaN  0.8008347
