glmnet 

3836 samples
 256 predictor

No pre-processing
Resampling: Cross-Validated (10 fold) 
Summary of sample sizes: 3452, 3452, 3452, 3453, 3454, 3453, ... 
Resampling results across tuning parameters:

  alpha      lambda       RMSE      Rsquared     MAE     
  0.6010101  0.055644444  25.25412  0.008993405  20.21043
  0.6010101  0.060693939  25.24437  0.009010157  20.20291
  0.6010101  0.065743434  25.23481  0.009026128  20.19541
  0.6010101  0.070792929  25.22516  0.009043356  20.18784
  0.6010101  0.075842424  25.21569  0.009061747  20.18054
  0.6010101  0.080891919  25.20645  0.009080684  20.17332
  0.6010101  0.085941414  25.19734  0.009098621  20.16612
  0.6010101  0.090990909  25.18831  0.009116120  20.15888
  0.6010101  0.096040404  25.17933  0.009134911  20.15168
  0.6010101  0.101089899  25.17048  0.009153696  20.14445
  0.6010101  0.106139394  25.16166  0.009174451  20.13728
  0.6010101  0.111188889  25.15300  0.009194245  20.13016
  0.6010101  0.116238384  25.14445  0.009214348  20.12307
  0.6010101  0.121287879  25.13616  0.009230641  20.11610
  0.6010101  0.126337374  25.12807  0.009244278  20.10932
  0.6010101  0.131386869  25.12013  0.009257626  20.10269
  0.6010101  0.136436364  25.11234  0.009270014  20.09615
  0.6010101  0.141485859  25.10468  0.009281881  20.08975
  0.6010101  0.146535354  25.09717  0.009292757  20.08343
  0.6010101  0.151584848  25.08972  0.009306355  20.07718
  0.6010101  0.156634343  25.08237  0.009319538  20.07103
  0.6010101  0.161683838  25.07509  0.009333960  20.06509
  0.6010101  0.166733333  25.06788  0.009348658  20.05920
  0.6010101  0.171782828  25.06076  0.009363654  20.05335
  0.6010101  0.176832323  25.05370  0.009379552  20.04750
  0.6010101  0.181881818  25.04669  0.009397639  20.04155
  0.6010101  0.186931313  25.03976  0.009414840  20.03574
  0.6010101  0.191980808  25.03291  0.009432919  20.03004
  0.6010101  0.197030303  25.02597  0.009455954  20.02423
  0.6010101  0.202079798  25.01909  0.009480663  20.01845
  0.6010101  0.207129293  25.01228  0.009506541  20.01271
  0.6010101  0.212178788  25.00552  0.009534365  20.00696
  0.6010101  0.217228283  24.99882  0.009563581  20.00118
  0.6010101  0.222277778  24.99223  0.009592498  19.99550
  0.6010101  0.227327273  24.98569  0.009623503  19.98983
  0.6010101  0.232376768  24.97924  0.009654140  19.98433
  0.6010101  0.237426263  24.97288  0.009685944  19.97884
  0.6010101  0.242475758  24.96658  0.009719033  19.97338
  0.6010101  0.247525253  24.96044  0.009751257  19.96812
  0.6010101  0.252574747  24.95438  0.009783831  19.96304
  0.6010101  0.257624242  24.94841  0.009816088  19.95803
  0.6010101  0.262673737  24.94248  0.009848676  19.95301
  0.6010101  0.267723232  24.93658  0.009883075  19.94802
  0.6010101  0.272772727  24.93072  0.009919108  19.94304
  0.6010101  0.277822222  24.92491  0.009956251  19.93805
  0.6010101  0.282871717  24.91922  0.009992253  19.93309
  0.6010101  0.287921212  24.91367  0.010025511  19.92814
  0.6010101  0.292970707  24.90821  0.010058805  19.92322
  0.6010101  0.298020202  24.90280  0.010092812  19.91826
  0.6010101  0.303069697  24.89747  0.010126627  19.91336
  0.6010101  0.308119192  24.89226  0.010158953  19.90856
  0.6010101  0.313168687  24.88714  0.010189774  19.90384
  0.6010101  0.318218182  24.88210  0.010220265  19.89922
  0.6010101  0.323267677  24.87717  0.010249827  19.89468
  0.6010101  0.328317172  24.87236  0.010277031  19.89018
  0.6010101  0.333366667  24.86764  0.010303516  19.88576
  0.6010101  0.338416162  24.86300  0.010330205  19.88146
  0.6010101  0.343465657  24.85842  0.010357975  19.87728
  0.6010101  0.348515152  24.85394  0.010384782  19.87327
  0.6010101  0.353564646  24.84956  0.010412748  19.86941
  0.6010101  0.358614141  24.84526  0.010440294  19.86561
  0.6010101  0.363663636  24.84108  0.010464964  19.86190
  0.6010101  0.368713131  24.83695  0.010489275  19.85815
  0.6010101  0.373762626  24.83286  0.010514001  19.85444
  0.6010101  0.378812121  24.82884  0.010537657  19.85081
  0.6010101  0.383861616  24.82491  0.010561190  19.84725
  0.6010101  0.388911111  24.82105  0.010585277  19.84383
  0.6010101  0.393960606  24.81723  0.010610793  19.84042
  0.6010101  0.399010101  24.81349  0.010635742  19.83709
  0.6010101  0.404059596  24.80981  0.010660803  19.83381
  0.6010101  0.409109091  24.80615  0.010686634  19.83051
  0.6010101  0.414158586  24.80260  0.010708957  19.82737
  0.6010101  0.419208081  24.79917  0.010728079  19.82439
  0.6010101  0.424257576  24.79580  0.010746714  19.82146
  0.6010101  0.429307071  24.79247  0.010765472  19.81856
  0.6010101  0.434356566  24.78918  0.010784513  19.81575
  0.6010101  0.439406061  24.78596  0.010802389  19.81296
  0.6010101  0.444455556  24.78278  0.010819957  19.81030
  0.6010101  0.449505051  24.77961  0.010838519  19.80761
  0.6010101  0.454554545  24.77651  0.010855978  19.80499
  0.6010101  0.459604040  24.77350  0.010871215  19.80246
  0.6010101  0.464653535  24.77058  0.010886479  19.79995
  0.6010101  0.469703030  24.76773  0.010901065  19.79750
  0.6010101  0.474752525  24.76497  0.010914779  19.79512
  0.6010101  0.479802020  24.76225  0.010928562  19.79275
  0.6010101  0.484851515  24.75959  0.010942080  19.79039
  0.6010101  0.489901010  24.75696  0.010955255  19.78805
  0.6010101  0.494950505  24.75434  0.010971841  19.78571
  0.6010101  0.500000000  24.75178  0.010987719  19.78340
  0.6060606  0.000100000  25.35926  0.008838058  20.29012
  0.6060606  0.005149495  25.35835  0.008839453  20.28945
  0.6060606  0.010198990  25.34733  0.008853346  20.28115
  0.6060606  0.015248485  25.33647  0.008866296  20.27296
  0.6060606  0.020297980  25.32571  0.008880578  20.26491
  0.6060606  0.025347475  25.31503  0.008895920  20.25689
  0.6060606  0.030396970  25.30449  0.008911238  20.24888
  0.6060606  0.035446465  25.29403  0.008926102  20.24095
  0.6060606  0.040495960  25.28367  0.008941997  20.23303
  0.6060606  0.045545455  25.27337  0.008959619  20.22518
  0.6060606  0.050594949  25.26323  0.008977027  20.21740
  0.6060606  0.055644444  25.25324  0.008995085  20.20976
  0.6060606  0.060693939  25.24344  0.009011758  20.20219
  0.6060606  0.065743434  25.23380  0.009027947  20.19461
  0.6060606  0.070792929  25.22407  0.009045451  20.18700
  0.6060606  0.075842424  25.21455  0.009064195  20.17966
  0.6060606  0.080891919  25.20527  0.009083139  20.17238
  0.6060606  0.085941414  25.19608  0.009101221  20.16512
  0.6060606  0.090990909  25.18700  0.009118824  20.15783
  0.6060606  0.096040404  25.17796  0.009137891  20.15056
  0.6060606  0.101089899  25.16904  0.009157205  20.14329
  0.6060606  0.106139394  25.16017  0.009178215  20.13606
  0.6060606  0.111188889  25.15146  0.009197998  20.12889
  0.6060606  0.116238384  25.14289  0.009217865  20.12176
  0.6060606  0.121287879  25.13457  0.009233475  20.11477
  0.6060606  0.126337374  25.12645  0.009247374  20.10796
  0.6060606  0.131386869  25.11848  0.009260397  20.10132
  0.6060606  0.136436364  25.11065  0.009272863  20.09474
  0.6060606  0.141485859  25.10296  0.009284541  20.08832
  0.6060606  0.146535354  25.09541  0.009296154  20.08195
  0.6060606  0.151584848  25.08792  0.009309778  20.07568
  0.6060606  0.156634343  25.08054  0.009323256  20.06954
  0.6060606  0.161683838  25.07320  0.009338041  20.06356
  0.6060606  0.166733333  25.06597  0.009352705  20.05764
  0.6060606  0.171782828  25.05880  0.009368394  20.05174
  0.6060606  0.176832323  25.05170  0.009384992  20.04581
  0.6060606  0.181881818  25.04464  0.009403139  20.03984
  0.6060606  0.186931313  25.03771  0.009420039  20.03402
  0.6060606  0.191980808  25.03077  0.009439842  20.02825
  0.6060606  0.197030303  25.02378  0.009464130  20.02239
  0.6060606  0.202079798  25.01688  0.009489069  20.01659
  0.6060606  0.207129293  25.01001  0.009516191  20.01079
  0.6060606  0.212178788  25.00322  0.009544559  20.00498
  0.6060606  0.217228283  24.99649  0.009574373  19.99918
  0.6060606  0.222277778  24.98988  0.009603926  19.99346
  0.6060606  0.227327273  24.98330  0.009635599  19.98778
  0.6060606  0.232376768  24.97686  0.009666134  19.98228
  0.6060606  0.237426263  24.97045  0.009699032  19.97673
  0.6060606  0.242475758  24.96416  0.009732475  19.97129
  0.6060606  0.247525253  24.95801  0.009764498  19.96607
  0.6060606  0.252574747  24.95193  0.009797899  19.96099
  0.6060606  0.257624242  24.94595  0.009829625  19.95595
  0.6060606  0.262673737  24.93998  0.009863438  19.95088
  0.6060606  0.267723232  24.93404  0.009899204  19.94587
  0.6060606  0.272772727  24.92816  0.009935815  19.94085
  0.6060606  0.277822222  24.92234  0.009973568  19.93582
  0.6060606  0.282871717  24.91668  0.010008028  19.93082
  0.6060606  0.287921212  24.91113  0.010041458  19.92586
  0.6060606  0.292970707  24.90565  0.010075329  19.92087
  0.6060606  0.298020202  24.90023  0.010109802  19.91589
  0.6060606  0.303069697  24.89491  0.010142979  19.91101
  0.6060606  0.308119192  24.88970  0.010174934  19.90619
  0.6060606  0.313168687  24.88458  0.010205757  19.90149
  0.6060606  0.318218182  24.87954  0.010236555  19.89688
  0.6060606  0.323267677  24.87465  0.010264547  19.89233
  0.6060606  0.328317172  24.86985  0.010291573  19.88783
  0.6060606  0.333366667  24.86513  0.010318446  19.88341
  0.6060606  0.338416162  24.86048  0.010346111  19.87915
  0.6060606  0.343465657  24.85592  0.010373411  19.87503
  0.6060606  0.348515152  24.85147  0.010400749  19.87110
  0.6060606  0.353564646  24.84710  0.010429029  19.86723
  0.6060606  0.358614141  24.84281  0.010456201  19.86343
  0.6060606  0.363663636  24.83866  0.010479513  19.85970
  0.6060606  0.368713131  24.83450  0.010504969  19.85593
  0.6060606  0.373762626  24.83043  0.010528782  19.85224
  0.6060606  0.378812121  24.82642  0.010552589  19.84861
  0.6060606  0.383861616  24.82251  0.010576510  19.84513
  0.6060606  0.388911111  24.81864  0.010601864  19.84167
  0.6060606  0.393960606  24.81484  0.010627358  19.83830
  0.6060606  0.399010101  24.81111  0.010652387  19.83496
  0.6060606  0.404059596  24.80741  0.010678526  19.83165
  0.6060606  0.409109091  24.80378  0.010702833  19.82839
  0.6060606  0.414158586  24.80030  0.010722242  19.82538
  0.6060606  0.419208081  24.79688  0.010741171  19.82240
  0.6060606  0.424257576  24.79351  0.010759921  19.81947
  0.6060606  0.429307071  24.79018  0.010779188  19.81660
  0.6060606  0.434356566  24.78691  0.010797580  19.81378
  0.6060606  0.439406061  24.78370  0.010815138  19.81107
  0.6060606  0.444455556  24.78050  0.010833590  19.80837
  0.6060606  0.449505051  24.77734  0.010852153  19.80569
  0.6060606  0.454554545  24.77430  0.010867627  19.80313
  0.6060606  0.459604040  24.77133  0.010882885  19.80059
  0.6060606  0.464653535  24.76844  0.010897588  19.79811
  0.6060606  0.469703030  24.76563  0.010911926  19.79569
  0.6060606  0.474752525  24.76288  0.010925688  19.79330
  0.6060606  0.479802020  24.76018  0.010939557  19.79092
  0.6060606  0.484851515  24.75753  0.010952831  19.78856
  0.6060606  0.489901010  24.75488  0.010968676  19.78620
  0.6060606  0.494950505  24.75228  0.010985192  19.78385
  0.6060606  0.500000000  24.74975  0.011000212  19.78154
  0.6111111  0.000100000  25.35927  0.008838062  20.29012
  0.6111111  0.005149495  25.35826  0.008839578  20.28938
  0.6111111  0.010198990  25.34715  0.008853573  20.28102
  0.6111111  0.015248485  25.33621  0.008866637  20.27277
  0.6111111  0.020297980  25.32537  0.008881055  20.26465
  0.6111111  0.025347475  25.31461  0.008896572  20.25657
  0.6111111  0.030396970  25.30398  0.008911990  20.24850
  0.6111111  0.035446465  25.29344  0.008927026  20.24050
  0.6111111  0.040495960  25.28301  0.008943123  20.23252
  0.6111111  0.045545455  25.27263  0.008960997  20.22462
  0.6111111  0.050594949  25.26242  0.008978595  20.21678
  0.6111111  0.055644444  25.25237  0.008996587  20.20909
  0.6111111  0.060693939  25.24251  0.009013350  20.20146
  0.6111111  0.065743434  25.23278  0.009029845  20.19381
  0.6111111  0.070792929  25.22298  0.009047562  20.18616
  0.6111111  0.075842424  25.21341  0.009066753  20.17877
  0.6111111  0.080891919  25.20408  0.009085610  20.17145
  0.6111111  0.085941414  25.19482  0.009103975  20.16412
  0.6111111  0.090990909  25.18568  0.009121759  20.15677
  0.6111111  0.096040404  25.17660  0.009140719  20.14945
  0.6111111  0.101089899  25.16761  0.009160741  20.14213
  0.6111111  0.106139394  25.15868  0.009181946  20.13484
  0.6111111  0.111188889  25.14993  0.009201891  20.12762
  0.6111111  0.116238384  25.14133  0.009221518  20.12047
  0.6111111  0.121287879  25.13300  0.009236518  20.11345
  0.6111111  0.126337374  25.12484  0.009250312  20.10662
  0.6111111  0.131386869  25.11683  0.009263142  20.09994
  0.6111111  0.136436364  25.10896  0.009275661  20.09333
  0.6111111  0.141485859  25.10125  0.009287146  20.08688
  0.6111111  0.146535354  25.09365  0.009299560  20.08048
  0.6111111  0.151584848  25.08613  0.009313214  20.07417
  0.6111111  0.156634343  25.07871  0.009327019  20.06805
  0.6111111  0.161683838  25.07133  0.009342034  20.06203
  0.6111111  0.166733333  25.06407  0.009356925  20.05607
  0.6111111  0.171782828  25.05686  0.009372804  20.05014
  0.6111111  0.176832323  25.04970  0.009390378  20.04412
  0.6111111  0.181881818  25.04262  0.009408464  20.03813
  0.6111111  0.186931313  25.03566  0.009425456  20.03233
  0.6111111  0.191980808  25.02863  0.009447319  20.02645
  0.6111111  0.197030303  25.02159  0.009472336  20.02056
  0.6111111  0.202079798  25.01466  0.009497955  20.01472
  0.6111111  0.207129293  25.00776  0.009525873  20.00886
  0.6111111  0.212178788  25.00093  0.009554994  20.00301
  0.6111111  0.217228283  24.99419  0.009585036  19.99718
  0.6111111  0.222277778  24.98754  0.009615446  19.99143
  0.6111111  0.227327273  24.98095  0.009646985  19.98579
  0.6111111  0.232376768  24.97447  0.009678617  19.98022
  0.6111111  0.237426263  24.96805  0.009712163  19.97464
  0.6111111  0.242475758  24.96177  0.009745312  19.96924
  0.6111111  0.247525253  24.95560  0.009778113  19.96406
  0.6111111  0.252574747  24.94950  0.009811497  19.95895
  0.6111111  0.257624242  24.94348  0.009844035  19.95386
  0.6111111  0.262673737  24.93748  0.009878772  19.94877
  0.6111111  0.267723232  24.93151  0.009915309  19.94372
  0.6111111  0.272772727  24.92560  0.009952898  19.93865
  0.6111111  0.277822222  24.91980  0.009989855  19.93360
  0.6111111  0.282871717  24.91415  0.010023707  19.92856
  0.6111111  0.287921212  24.90859  0.010057559  19.92356
  0.6111111  0.292970707  24.90309  0.010092101  19.91853
  0.6111111  0.298020202  24.89767  0.010126512  19.91354
  0.6111111  0.303069697  24.89237  0.010159387  19.90865
  0.6111111  0.308119192  24.88716  0.010190712  19.90386
  0.6111111  0.313168687  24.88205  0.010221717  19.89916
  0.6111111  0.318218182  24.87704  0.010251590  19.89455
  0.6111111  0.323267677  24.87215  0.010279273  19.88998
  0.6111111  0.328317172  24.86736  0.010306185  19.88549
  0.6111111  0.333366667  24.86264  0.010333416  19.88113
  0.6111111  0.338416162  24.85800  0.010361558  19.87690
  0.6111111  0.343465657  24.85345  0.010388807  19.87284
  0.6111111  0.348515152  24.84901  0.010417417  19.86893
  0.6111111  0.353564646  24.84466  0.010445339  19.86507
  0.6111111  0.358614141  24.84043  0.010469464  19.86132
  0.6111111  0.363663636  24.83623  0.010494828  19.85749
  0.6111111  0.368713131  24.83209  0.010519510  19.85374
  0.6111111  0.373762626  24.82802  0.010543576  19.85006
  0.6111111  0.378812121  24.82404  0.010567523  19.84649
  0.6111111  0.383861616  24.82012  0.010592475  19.84299
  0.6111111  0.388911111  24.81627  0.010618414  19.83957
  0.6111111  0.393960606  24.81249  0.010643570  19.83618
  0.6111111  0.399010101  24.80874  0.010669556  19.83285
  0.6111111  0.404059596  24.80505  0.010695186  19.82952
  0.6111111  0.409109091  24.80149  0.010716041  19.82641
  0.6111111  0.414158586  24.79803  0.010735336  19.82339
  0.6111111  0.419208081  24.79461  0.010754323  19.82044
  0.6111111  0.424257576  24.79124  0.010773507  19.81751
  0.6111111  0.429307071  24.78792  0.010792430  19.81466
  0.6111111  0.434356566  24.78467  0.010810288  19.81188
  0.6111111  0.439406061  24.78144  0.010828524  19.80917
  0.6111111  0.444455556  24.77823  0.010847835  19.80643
  0.6111111  0.449505051  24.77514  0.010863755  19.80384
  0.6111111  0.454554545  24.77212  0.010879045  19.80128
  0.6111111  0.459604040  24.76920  0.010894098  19.79876
  0.6111111  0.464653535  24.76634  0.010908816  19.79630
  0.6111111  0.469703030  24.76356  0.010922550  19.79389
  0.6111111  0.474752525  24.76082  0.010936789  19.79149
  0.6111111  0.479802020  24.75814  0.010950162  19.78910
